5,0,1,3,2,37,59,40,4,6,1,16,11,11,12,18,1,18,0,47,0,5,61
0,3,115,37,157,12,16,51,0,79,55,99,5
1,3,2,37,59,199,0,201
0,5,69,27,387,79,55,461,274,3,2,284,0,143,0,400,0,371,0,207,3,2,0,445,331,0
0,227,260,140,136,133
33,236,152,64,113,113,382,269,140,136,133
198,5,140,5,134
292,136,133
2,57,3,256,17,14,34,3,225,34,102,54,54,0
0,2,1,3,98,3
1,3,2,85,46,4,6,67,56,25,15,0,17,3,14,14,27,2,23,74,70,2,39,49,73,31,35,90,3,2,0,21,45
192,0,1,3,2,58,41,38,54,5
135,0,3,2,18,301,0,111,344
1,3,2,13,310,80,232,342,438
190,1,3,2,431,463,54,5
1,3,2,397,1
5,0,1,3,2,37,59,40,4,6,1,16,11,11,12,18,1,18,0,47,0,5,61
1,3,2,291,14,264,257,72,66,23,62,38,293
0,3,115,37,157,12,16,51,0,79,55,99,5
187,187,127,127,0,1,3,2,238,238,42,180,15,50,50,449,69,341,346,436
48,0,1,3,2,62,152,46,55
57,2,10,10,24,263
1,3,2,64,356
1,3,2,0,54
48,0,1,3,2,13,1,127,159,38
416,8,242,313,1,3,2,1,44,271
17,0,1,2,3
1,402,2,108,108
1,3,2,37,59,199,0,201
1,3,2,17,14,3,24,14,26,26,86,144,24,22,22,183,0,5,179
0,1,3,2,13,0,200
3,2,12,16,0,441,9
1,3,2,1,15,15
103,38,1,2,464,54,54,294,190,61
1,3,3,458,2,18,120,147,337,120,147
1,3,2,108,108
1,412
0,1,3,2,112,184
48,0,1,3,2,333,1,13,27,23,13
3,146,3,185,185
57,2,208,10,10,139,24,36,144,86
1,3,2,81,364
3,9,9
3,13,13
2,57,57
1,3,2
0,3,208,340
0,2,55
1,3,2,37,59,2,17,3,0
48,0,1,98,3,169,169
2,57
153,98,3,139
286,1,3,0,153
124
3
2,57
3,153
2,57
5,155,2,10,10,20,20,32,32,0,40,4,6,0,21,45
175,10,10,2,2,231,1,20,20,9,9
10,10,202,14,173
10,10,334
10,10,335,172
10,10,278
5,155,2,10,10,20,20,32,32,0,40,4,6,0,21,45
0,12,25,149,125,25,146,129,67,56,165,91,82
175,10,10,2,2,231,1,20,20,9,9
249,25,78,241,173,125,195,423,253,50
2,424,20,20,10,10,139,321,25,183,0,5
0,12,25,141,141,56,143,91,107,107,82
343,353
1,3,2,85,46,4,6,67,56,25,15,0,17,3,14,14,27,2,23,74,70,2,39,49,73,31,35,90,3,2,0,21,45
48,33,276,315,40,256,0,27,33,414,0,23,126,27,0,68,68,0,19,68,126,202,265,220,166,252,13,15,166,252,220,118,456,149,52,0,27,23,0,13
144,86,15,430,161,161,148,39,328,216,323,29,29,60,307,211,123,27,237,0,53
1,29,60,435,413,206,71
0,7,3,2,16,11,10,22,22,29,29,137,15,15,113,76,94,0,131,0
0,1,39,49,14,49,9,194,9,92,9,92,0,1,0,13
15,29,29,137,29,29,60,160,39,117,0,65,65,262,0,128
0,29,60,384
1,3,2,39,32,32,39,29,60,32,32,385,439,9
255,255,1,3,2,55,55,137,70,13,215
1,32,32,141,29,60,267
0,200,257,312,394,78,20,20,38,123,123,237,29,142,68
5,163,368,181,181,247,247,22,22,388,437,15
15,97,97,0,1,235,138,1,138,318,316,138,209,69,209,69
52,23,119,23,186,168,52,177,93,232,180,94
0,12,25,149,125,25,146,129,67,56,165,91,82
52,99,25,370,361,9,25
345,52,135,451,134,243,134,243,83,9,25,462
366,168,235,261,186
0,1,39,49,14,49,9,194,9,92,9,92,0,1,0,13
97,196,196,148,9,0,75,446,24,98,246,246,126,154,0,362,419,418,0,360,91
17,14,34,3,24,14,24,24,24,24,36,224,36,224,75,132,63,259,174,174,392,26,26,77,96,240,48,22,48,352,13,0
26,26,221,221,22,63,36,36,96,240,95,160,268,325,225,305,421,347,0,120
2,241,26,26,77,36,36,22,63,244,244,290,14,71,36,36,71,0,21,444
24,14,34,36,36,96,63,77,13,0,21,45
63,77,348,355,102,297,0,45
26,63,77,78,20,20,26,426,78
97,210,210,38,26,77,219,26,22,22,63,26,211
454,46,26,26,24,22,22,195,22,457,22,295
22,214,132,118,118
2,22,214,386,132
154,154,373,245,245,410,450
2,24,24
96
101,401,15,156,72,15
354,145,76,156,228,162,15,0,182,9,156,76,223,162,228,0,389,61
145,5,33,72,33,242,69,251,251
18,69,5,33,72,47,18
62,164,33,172,150,226,43,47,24,24,102
48,33,43,47,15,188,188,327,452,223,339,0
178,217,72
217,72
47,0,9,65,4,204,226,204,460,250,219
303,145,357,33,250,15
12,119,31,218,80,408,18,33
163,198,308,101,87,68,21,101,101,296,69,233
87,395,369,206,320,114,106,2,87,158,282,349,0,13,79,15
52,114,114,317,33,87,399,0
420,21,300,21,319,87,20,20,78
11,11,58,428,25
5,0,1,3,2,37,59,40,4,6,1,16,11,11,12,18,1,18,0,47,0,5,61
12,4,6,16,11,11,12,18,13,0,21,104
1,9,11,11
178,11,11
51,448
3,4
4
11,151,275
1,3,2,85,46,4,6,67,56,25,15,0,17,3,14,14,27,2,23,74,70,2,39,49,73,31,35,90,3,2,0,21,45
12,31,119,9,105,9,9,289,9,78,14,277,71,93,13,143,5,179,18,113,130
46,4,6,34,17,0,3,27,14,34,2,23,73,31,13,0,21
31,171,427,375
377,465,378,31,152
31,249,299
30,30,258
30,30,171,218
5,0,1,3,2,37,59,40,4,6,1,16,11,11,12,18,1,18,0,47,0,5,61
12,4,6,16,11,11,12,18,13,0,21,104
1,4,6,16,51,234,51
88,88,88,95,281,270
16,151,105
398
121,105,4,109,16,110,0,128
16,122,151,88,88,9,248,110,0,1
0,3,115,37,157,12,16,51,0,79,55,99,5
12,16,51,338,12,4,6
12,4,6,16,11,11,12,18,13,0,21,104
330,41,16
81,34,367,3,58,230,417,89,285,116,393,288,324,117,23,0,207,38
89,311,89,309,9,122,58,81,407,0,62,365,0,13
1,3,2,85,46,4,6,67,56,25,15,0,17,3,14,14,27,2,23,74,70,2,39,49,73,31,35,90,3,2,0,21,45
80,31,443,233,189,34,31,35,203,415,150,280,17,34,150,34,332,66,23,107,107,158
5,89,273,117,411,35,203
0,459,35,215,170,170,34,0,17,75,75,3,229,229,35,10,10,81,75,75,380,89,35,406
17,14,3,27,14,33,23,374
35,390,34
17,35,14,429
1,3,2,85,46,4,6,67,56,25,15,0,17,3,14,14,27,2,23,74,70,2,39,49,73,31,35,90,3,2,0,21,45
4,6,6,4,27,23,23,27,102,405,253
192,0,1,3,2,58,41,38,54,5
121,105,4,109,16,110,0,128
5,0,1,3,2,37,59,40,4,6,1,16,11,11,12,18,1,18,0,47,0,5,61
5,155,2,10,10,20,20,32,32,0,40,4,6,0,21,45
12,4,6,16,11,11,12,18,13,0,21,104
4,6,227,4,6,41,372,5,248,110,41
1,4,6,16,51,234,51
0,46,4,6,158
48,4,109,6,13,0
41,0,4,64,5,0,122,41
189,4,6,109,4,71,91,6,82
13,0,4,279,6,4,351,58
4,129
4,58,230,6,41,447
4,68,58
287,158,121
4
6
4,40
0,19,50,7,28,84,8,1,1,43
1,93,28,336
8,1,1,43
1,93
19,30,7,28,7,8,176,111,38
1,28,95,167,30,7,28,7,8,7
0,19,50,7,28,84,8,1,1,43
124,80,1,12,7
52,19,30,7,28,7,8,7,1,43
124,80,314,1,177,7
19,30,7,28,7,8,176,111,38
1,28,95,167,30,7,28,7,8,7
0,19,50,7,28,84,8,1,1,43
0,19,17,53,103,100,94
8,42,66
8,442,30,7
0,19,8,7,7
8,7,15,1,43,363,74,359,404,95
8,5,191,44,86,205,106,2,44
52,19,30,7,28,7,8,7,1,43
8,41,131,42,64,62,44,17,71
19,30,7,28,7,8,111,93,236,18,5,103,266,17,322,197,434,8,46,0,159
30,7,28,7,8,455
8,100,38
0,19,8,50,7,1,100
8,1,1,43
19,17,53,453,62,381,304,147
239,0,83,65,65,254
0,19,17,53,103,100,94
8,42,66
0,19,42
0,19,53,94,164,76,130,142
0,19,53,212
213,81,64
8,5,42,15,66
0,19,42
5,19,326,76,130,142,112,112
0,19,53,212
213,112
8,5,42,66
0,19,42
64
239,0,83,65,65,254
44,66,376,84,193,116,116,29,60,193,84,265,1,0,265,76,83,135,0,425,184
8,403,44,50,50,9,79
106,391,379,82,283
8,5,191,44,86,205,106,2,44
8,41,131,42,64,62,44,17,71
409,182,383,,216,,9,92,298,148,222,222,83,272
28,8,197,396,53,432
8,13,44
